ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
1168,Umberto Agliorini,M,,,,Italy,ITA,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,
1176,Nemo Agodi,M,20.0,,,Italy,ITA,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,
1211,"Estella ""Stella"" Agsteribbe (-Blits)",F,19.0,,,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Women's Team All-Around,Gold
1222,ngel Aguiar Garca,M,21.0,,,Cuba,CUB,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,
1222,ngel Aguiar Garca,M,21.0,,,Cuba,CUB,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,
1222,ngel Aguiar Garca,M,21.0,,,Cuba,CUB,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Floor Exercise,
1222,ngel Aguiar Garca,M,21.0,,,Cuba,CUB,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Horse Vault,
1222,ngel Aguiar Garca,M,21.0,,,Cuba,CUB,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Parallel Bars,
1222,ngel Aguiar Garca,M,21.0,,,Cuba,CUB,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Horizontal Bar,
1222,ngel Aguiar Garca,M,21.0,,,Cuba,CUB,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Rings,
1222,ngel Aguiar Garca,M,21.0,,,Cuba,CUB,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Pommelled Horse,
1222,ngel Aguiar Garca,M,25.0,,,Cuba,CUB,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Individual All-Around,
1222,ngel Aguiar Garca,M,25.0,,,Cuba,CUB,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Floor Exercise,
1222,ngel Aguiar Garca,M,25.0,,,Cuba,CUB,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horse Vault,
1222,ngel Aguiar Garca,M,25.0,,,Cuba,CUB,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Parallel Bars,
1222,ngel Aguiar Garca,M,25.0,,,Cuba,CUB,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horizontal Bar,
1222,ngel Aguiar Garca,M,25.0,,,Cuba,CUB,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Rings,
1222,ngel Aguiar Garca,M,25.0,,,Cuba,CUB,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Pommelled Horse,
1235,Andreas Aguilar,M,26.0,168.0,67.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Individual All-Around,
1235,Andreas Aguilar,M,26.0,168.0,67.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Team All-Around,
1235,Andreas Aguilar,M,26.0,168.0,67.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Floor Exercise,
1235,Andreas Aguilar,M,26.0,168.0,67.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Horse Vault,
1235,Andreas Aguilar,M,26.0,168.0,67.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Parallel Bars,
1235,Andreas Aguilar,M,26.0,168.0,67.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Horizontal Bar,
1235,Andreas Aguilar,M,26.0,168.0,67.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Rings,
1235,Andreas Aguilar,M,26.0,168.0,67.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Pommelled Horse,
1238,Dario Aguilar Gonzlez,M,,,,Mexico,MEX,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,
1238,Dario Aguilar Gonzlez,M,,,,Mexico,MEX,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,
1238,Dario Aguilar Gonzlez,M,,,,Mexico,MEX,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Floor Exercise,
1238,Dario Aguilar Gonzlez,M,,,,Mexico,MEX,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Horse Vault,
1238,Dario Aguilar Gonzlez,M,,,,Mexico,MEX,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Parallel Bars,
1238,Dario Aguilar Gonzlez,M,,,,Mexico,MEX,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Horizontal Bar,
1238,Dario Aguilar Gonzlez,M,,,,Mexico,MEX,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Rings,
1238,Dario Aguilar Gonzlez,M,,,,Mexico,MEX,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Pommelled Horse,
1483,Nobuyuki Aihara,M,21.0,154.0,53.0,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Individual All-Around,
1483,Nobuyuki Aihara,M,21.0,154.0,53.0,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Team All-Around,Silver
1483,Nobuyuki Aihara,M,21.0,154.0,53.0,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Floor Exercise,Silver
1483,Nobuyuki Aihara,M,21.0,154.0,53.0,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Horse Vault,
1483,Nobuyuki Aihara,M,21.0,154.0,53.0,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Parallel Bars,
1483,Nobuyuki Aihara,M,21.0,154.0,53.0,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Horizontal Bar,
1483,Nobuyuki Aihara,M,21.0,154.0,53.0,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Rings,
1483,Nobuyuki Aihara,M,21.0,154.0,53.0,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Pommelled Horse,
1483,Nobuyuki Aihara,M,25.0,154.0,53.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Individual All-Around,
1483,Nobuyuki Aihara,M,25.0,154.0,53.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Team All-Around,Gold
1483,Nobuyuki Aihara,M,25.0,154.0,53.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Floor Exercise,Gold
1483,Nobuyuki Aihara,M,25.0,154.0,53.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horse Vault,
1483,Nobuyuki Aihara,M,25.0,154.0,53.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Parallel Bars,
1483,Nobuyuki Aihara,M,25.0,154.0,53.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horizontal Bar,
1483,Nobuyuki Aihara,M,25.0,154.0,53.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Rings,
1483,Nobuyuki Aihara,M,25.0,154.0,53.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Pommelled Horse,
1485,Yutaka Aihara,M,21.0,156.0,55.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Individual All-Around,
1485,Yutaka Aihara,M,21.0,156.0,55.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Team All-Around,Bronze
1485,Yutaka Aihara,M,21.0,156.0,55.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Floor Exercise,
1485,Yutaka Aihara,M,21.0,156.0,55.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Horse Vault,
1485,Yutaka Aihara,M,21.0,156.0,55.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Parallel Bars,
1485,Yutaka Aihara,M,21.0,156.0,55.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Horizontal Bar,
1485,Yutaka Aihara,M,21.0,156.0,55.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Rings,
1485,Yutaka Aihara,M,21.0,156.0,55.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Pommelled Horse,
1505,Joan Winnifred Airey (-Weedon),F,22.0,,,Great Britain,GBR,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,
1526,Samir At Sad,M,26.0,167.0,65.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around,
1526,Samir At Sad,M,26.0,167.0,65.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Rings,
1630,Nikolaos Akestoridis,M,,,,Greece,GRE,1906 Summer,1906,Summer,Athina,Gymnastics,"Gymnastics Men's Individual All-Around, 5 Events",
1667,Mirabella Viliamivna Akhunu,F,17.0,159.0,50.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,
1667,Mirabella Viliamivna Akhunu,F,17.0,159.0,50.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Team All-Around,
1667,Mirabella Viliamivna Akhunu,F,17.0,159.0,50.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Floor Exercise,
1667,Mirabella Viliamivna Akhunu,F,17.0,159.0,50.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Horse Vault,
1667,Mirabella Viliamivna Akhunu,F,17.0,159.0,50.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Uneven Bars,
1667,Mirabella Viliamivna Akhunu,F,17.0,159.0,50.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Balance Beam,
1668,Aleksandr Akhyun,M,19.0,,,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Gymnastics,Gymnastics Men's Individual All-Around,
1938,Nashwan Haidar Al-Harazi,M,21.0,162.0,54.0,Yemen,YEM,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,
1938,Nashwan Haidar Al-Harazi,M,21.0,162.0,54.0,Yemen,YEM,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Floor Exercise,
1938,Nashwan Haidar Al-Harazi,M,21.0,162.0,54.0,Yemen,YEM,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Horse Vault,
1938,Nashwan Haidar Al-Harazi,M,21.0,162.0,54.0,Yemen,YEM,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Pommelled Horse,
2325,Ion Albert,M,26.0,,,Romania,ROU,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Individual All-Around,
2325,Ion Albert,M,26.0,,,Romania,ROU,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Team All-Around,
2325,Ion Albert,M,26.0,,,Romania,ROU,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Floor Exercise,
2325,Ion Albert,M,26.0,,,Romania,ROU,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Horse Vault,
2325,Ion Albert,M,26.0,,,Romania,ROU,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Parallel Bars,
2325,Ion Albert,M,26.0,,,Romania,ROU,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Horizontal Bar,
2325,Ion Albert,M,26.0,,,Romania,ROU,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Rings,
2325,Ion Albert,M,26.0,,,Romania,ROU,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Pommelled Horse,
2336,Angela Alberti,F,23.0,163.0,55.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Individual All-Around,
2336,Angela Alberti,F,23.0,163.0,55.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Team All-Around,
2336,Angela Alberti,F,23.0,163.0,55.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Floor Exercise,
2336,Angela Alberti,F,23.0,163.0,55.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Horse Vault,
2336,Angela Alberti,F,23.0,163.0,55.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Uneven Bars,
2336,Angela Alberti,F,23.0,163.0,55.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Balance Beam,
2347,Georg Albert Christian Albertsen,M,30.0,,,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Gold
2423,Nancy Aldama Ruiloba,F,22.0,156.0,52.0,Cuba,CUB,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Individual All-Around,
2423,Nancy Aldama Ruiloba,F,22.0,156.0,52.0,Cuba,CUB,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Team All-Around,
2423,Nancy Aldama Ruiloba,F,22.0,156.0,52.0,Cuba,CUB,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Floor Exercise,
2423,Nancy Aldama Ruiloba,F,22.0,156.0,52.0,Cuba,CUB,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Horse Vault,
2423,Nancy Aldama Ruiloba,F,22.0,156.0,52.0,Cuba,CUB,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Uneven Bars,
2423,Nancy Aldama Ruiloba,F,22.0,156.0,52.0,Cuba,CUB,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Balance Beam,
2476,Ilian Vasiliev Aleksandrov,M,20.0,172.0,66.0,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Individual All-Around,
2476,Ilian Vasiliev Aleksandrov,M,20.0,172.0,66.0,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Team All-Around,
2476,Ilian Vasiliev Aleksandrov,M,20.0,172.0,66.0,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Floor Exercise,
2476,Ilian Vasiliev Aleksandrov,M,20.0,172.0,66.0,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Horse Vault,
2476,Ilian Vasiliev Aleksandrov,M,20.0,172.0,66.0,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Parallel Bars,
2476,Ilian Vasiliev Aleksandrov,M,20.0,172.0,66.0,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Horizontal Bar,
2476,Ilian Vasiliev Aleksandrov,M,20.0,172.0,66.0,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Rings,
2476,Ilian Vasiliev Aleksandrov,M,20.0,172.0,66.0,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Pommelled Horse,
2490,Liliyana Lyubenova Aleksandrova,F,21.0,167.0,67.0,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Individual All-Around,
2490,Liliyana Lyubenova Aleksandrova,F,21.0,167.0,67.0,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Floor Exercise,
2490,Liliyana Lyubenova Aleksandrova,F,21.0,167.0,67.0,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Horse Vault,
2490,Liliyana Lyubenova Aleksandrova,F,21.0,167.0,67.0,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Uneven Bars,
2490,Liliyana Lyubenova Aleksandrova,F,21.0,167.0,67.0,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Balance Beam,
2586,Rnar (Ruslan-) Alexandersson (Ovtinnikov-),M,19.0,171.0,63.0,Iceland,ISL,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Individual All-Around,
2586,Rnar (Ruslan-) Alexandersson (Ovtinnikov-),M,19.0,171.0,63.0,Iceland,ISL,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Floor Exercise,
2586,Rnar (Ruslan-) Alexandersson (Ovtinnikov-),M,19.0,171.0,63.0,Iceland,ISL,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horse Vault,
2586,Rnar (Ruslan-) Alexandersson (Ovtinnikov-),M,19.0,171.0,63.0,Iceland,ISL,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Parallel Bars,
2586,Rnar (Ruslan-) Alexandersson (Ovtinnikov-),M,19.0,171.0,63.0,Iceland,ISL,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horizontal Bar,
2586,Rnar (Ruslan-) Alexandersson (Ovtinnikov-),M,19.0,171.0,63.0,Iceland,ISL,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Rings,
2586,Rnar (Ruslan-) Alexandersson (Ovtinnikov-),M,19.0,171.0,63.0,Iceland,ISL,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Pommelled Horse,
2586,Rnar (Ruslan-) Alexandersson (Ovtinnikov-),M,23.0,171.0,63.0,Iceland,ISL,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,
2586,Rnar (Ruslan-) Alexandersson (Ovtinnikov-),M,23.0,171.0,63.0,Iceland,ISL,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Floor Exercise,
2586,Rnar (Ruslan-) Alexandersson (Ovtinnikov-),M,23.0,171.0,63.0,Iceland,ISL,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Horse Vault,
2586,Rnar (Ruslan-) Alexandersson (Ovtinnikov-),M,23.0,171.0,63.0,Iceland,ISL,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Parallel Bars,
2586,Rnar (Ruslan-) Alexandersson (Ovtinnikov-),M,23.0,171.0,63.0,Iceland,ISL,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Horizontal Bar,
2586,Rnar (Ruslan-) Alexandersson (Ovtinnikov-),M,23.0,171.0,63.0,Iceland,ISL,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Rings,
2586,Rnar (Ruslan-) Alexandersson (Ovtinnikov-),M,23.0,171.0,63.0,Iceland,ISL,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Pommelled Horse,
2586,Rnar (Ruslan-) Alexandersson (Ovtinnikov-),M,27.0,171.0,63.0,Iceland,ISL,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,
2586,Rnar (Ruslan-) Alexandersson (Ovtinnikov-),M,27.0,171.0,63.0,Iceland,ISL,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Floor Exercise,
2586,Rnar (Ruslan-) Alexandersson (Ovtinnikov-),M,27.0,171.0,63.0,Iceland,ISL,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Horse Vault,
2586,Rnar (Ruslan-) Alexandersson (Ovtinnikov-),M,27.0,171.0,63.0,Iceland,ISL,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Parallel Bars,
2586,Rnar (Ruslan-) Alexandersson (Ovtinnikov-),M,27.0,171.0,63.0,Iceland,ISL,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Horizontal Bar,
2586,Rnar (Ruslan-) Alexandersson (Ovtinnikov-),M,27.0,171.0,63.0,Iceland,ISL,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Rings,
2586,Rnar (Ruslan-) Alexandersson (Ovtinnikov-),M,27.0,171.0,63.0,Iceland,ISL,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Pommelled Horse,
2665,Ahmed Khalaf Khalaf Ali,M,,,,Egypt,EGY,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,
2665,Ahmed Khalaf Khalaf Ali,M,,,,Egypt,EGY,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,
2665,Ahmed Khalaf Khalaf Ali,M,,,,Egypt,EGY,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Floor Exercise,
2665,Ahmed Khalaf Khalaf Ali,M,,,,Egypt,EGY,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Horse Vault,
2665,Ahmed Khalaf Khalaf Ali,M,,,,Egypt,EGY,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Parallel Bars,
2665,Ahmed Khalaf Khalaf Ali,M,,,,Egypt,EGY,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Horizontal Bar,
2665,Ahmed Khalaf Khalaf Ali,M,,,,Egypt,EGY,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Rings,
2665,Ahmed Khalaf Khalaf Ali,M,,,,Egypt,EGY,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Pommelled Horse,
2756,Georgios Aliprantis,M,,,,Greece,GRE,1906 Summer,1906,Summer,Athina,Gymnastics,"Gymnastics Men's Individual All-Around, 5 Events",
2756,Georgios Aliprantis,M,,,,Greece,GRE,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Rope Climbing,Gold
2757,Nikolaos Aliprantis,M,,,,Greece,GRE,1906 Summer,1906,Summer,Athina,Gymnastics,"Gymnastics Men's Individual All-Around, 5 Events",
2757,Nikolaos Aliprantis,M,,,,Greece,GRE,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Rope Climbing,
2795,Ahmed Issam Allam,M,20.0,,,Egypt,EGY,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Individual All-Around,
2795,Ahmed Issam Allam,M,20.0,,,Egypt,EGY,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Team All-Around,
2795,Ahmed Issam Allam,M,20.0,,,Egypt,EGY,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Floor Exercise,
2795,Ahmed Issam Allam,M,20.0,,,Egypt,EGY,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horse Vault,
2795,Ahmed Issam Allam,M,20.0,,,Egypt,EGY,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Parallel Bars,
2795,Ahmed Issam Allam,M,20.0,,,Egypt,EGY,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horizontal Bar,
2795,Ahmed Issam Allam,M,20.0,,,Egypt,EGY,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Rings,
2795,Ahmed Issam Allam,M,20.0,,,Egypt,EGY,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Pommelled Horse,
2795,Ahmed Issam Allam,M,28.0,,,United Arab Republic,UAR,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Individual All-Around,
2795,Ahmed Issam Allam,M,28.0,,,United Arab Republic,UAR,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Team All-Around,
2795,Ahmed Issam Allam,M,28.0,,,United Arab Republic,UAR,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Floor Exercise,
2795,Ahmed Issam Allam,M,28.0,,,United Arab Republic,UAR,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horse Vault,
2795,Ahmed Issam Allam,M,28.0,,,United Arab Republic,UAR,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Parallel Bars,
2795,Ahmed Issam Allam,M,28.0,,,United Arab Republic,UAR,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horizontal Bar,
2795,Ahmed Issam Allam,M,28.0,,,United Arab Republic,UAR,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Rings,
2795,Ahmed Issam Allam,M,28.0,,,United Arab Republic,UAR,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Pommelled Horse,
2823,Allgr,M,,,,France,FRA,1900 Summer,1900,Summer,Paris,Gymnastics,Gymnastics Men's Individual All-Around,
2848,James Kanati Allen,M,21.0,173.0,64.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Individual All-Around,
2848,James Kanati Allen,M,21.0,173.0,64.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Team All-Around,
2848,James Kanati Allen,M,21.0,173.0,64.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Floor Exercise,
2848,James Kanati Allen,M,21.0,173.0,64.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Horse Vault,
2848,James Kanati Allen,M,21.0,173.0,64.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Parallel Bars,
2848,James Kanati Allen,M,21.0,173.0,64.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Horizontal Bar,
2848,James Kanati Allen,M,21.0,173.0,64.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Rings,
2848,James Kanati Allen,M,21.0,173.0,64.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Pommelled Horse,
2860,Monique Marie Allen,F,16.0,157.0,46.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Individual All-Around,
2860,Monique Marie Allen,F,16.0,157.0,46.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Floor Exercise,
2860,Monique Marie Allen,F,16.0,157.0,46.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Horse Vault,
2860,Monique Marie Allen,F,16.0,157.0,46.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Uneven Bars,
2860,Monique Marie Allen,F,16.0,157.0,46.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Balance Beam,
2860,Monique Marie Allen,F,20.0,157.0,46.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Individual All-Around,
